source_name
Anthony Gordon
Harvey Barnes
Joe Willock
Jacob Murphy
Joelinton
Bruno Guimarães
Sandro Tonali
Sean Longstaff
Lewis Hall
Dan Burn
Fabian Schär
Kieran Trippier
Valentino Livramento
Nick Pope
Erling Haaland
Jack Grealish
Jeremy Doku
Bernardo Silva
İlkay Gündoğan
Phil Foden
Mateo Kovačić
Rico Lewis
Sávio
Joško Gvardiol
Manuel Akanji
Rúben Dias
Kyle Walker
Ederson
Nicolas Jackson
Christopher Nkunku
Jadon Sancho
Mykhailo Mudryk
Noni Madueke
Pedro Neto
Cole Palmer
Enzo Fernández
Roméo Lavia
Moisés Caicedo
Marc Cucurella
Renato Veiga
Levi Colwill
Wesley Fofana
Malo Gusto
Robert Sánchez
Danny Welbeck
Evan Ferguson
Kaoru Mitoma
Georginio Rutter
Yankuba Minteh
Jack Hinshelwood
Mats Wieffer
Yasin Ayari
Carlos Baleba
Pervis Estupiñán
Lewis Dunk
Adam Webster
Igor
Ferdi Kadioglu
Julio Enciso
Bart Verbruggen
Leandro Trossard
Gabriel Jesus
Kai Havertz
Gabriel Martinelli
Raheem Sterling
Declan Rice
Thomas Partey
Ethan Nwaneri
Bukayo Saka
Riccardo Calafiori
Gabriel Magalhães
William Saliba
Jurriën Timber
David Raya
Jamie Vardy
Stephy Mavididi
Bobby Reid
Facundo Buonanotte
Jordan Ayew
Wilfred Ndidi
Odsonne Édouard
Harry Winks
Oliver Skipp
Bilal El Khannouss
Victor Bernth Kristiansen
Caleb Okoli
Abdul Fatawu Issahaku
Wout Faes
James Justin
Mads Hermansen
Bryan Mbeumo
Fabio Carvalho
Yunus Emre Konak
Keane Lewis-Potter
Vitaly Janelt
Mikkel Damsgaard
Kevin Schade
Yehor Yarmoliuk
Kristoffer Ajer
Ethan Pinnock
Nathan Collins
Sepp van den Berg
Mark Flekken
Michail Antonio
Danny Ings
Mohammed Kudus
Carlos Soler
Lucas Paquetá
Crysencio Summerville
Tomáš Souček
Jarrod Bowen
Andy Irving
Guido Rodríguez
Emerson Palmieri
Konstantinos Mavropanos
Max Kilman
Jean-Clair Todibo
Aaron Wan-Bissaka
Alphonse Areola
Dominic Calvert-Lewin
Iliman Ndiaye
Jesper Lindstrøm
Jack Harrison
Dwight McNeil
Idrissa Gana Gueye
Orel Mangala
James Garner
Abdoulaye Doucouré
Vitaliy Mykolenko
Jarrad Branthwaite
James Tarkowski
Ashley Young
Jordan Pickford
Jean-Philippe Mateta
Eberechi Eze
Eddie Nketiah
Jeffrey Schlupp
Tyrick Mitchell
Daichi Kamada
Ismaila Sarr
Adam Wharton
Will Hughes
Daniel Muñoz
Jefferson Lerma
Marc Guéhi
Maxence Lacroix
Dean Henderson
Chris Wood
Taiwo Awoniyi
Anthony Elanga
Nicolás Domínguez
Callum Hudson-Odoi
Ryan Yates
James Ward-Prowse
Ramón Sosa
Elliot Anderson
Jota Silva
Álex Moreno
Neco Williams
Murillo
Nikola Milenković
Ola Aina
Matz Sels
Raúl Jiménez
Rodrigo Muniz
Alex Iwobi
Adama Traoré
Reiss Nelson
Emile Smith Rowe
Issa Diop
Saša Lukić
Harrison Reed
Andreas Pereira
Sander Berge
Antonee Robinson
Calvin Bassey
Joachim Andersen
Kenny Tete
Bernd Leno
Jørgen Strand Larsen
Hwang Hee-chan
Jean-Ricner Bellegarde
Carlos Forbs
João Gomes
Mario Lemina
Matheus Cunha
André
Rayan Aït-Nouri
Toti Gomes
Santiago Bueno
Tommy Doyle
Nélson Semedo
Sam Johnstone
Diogo Jota
Luis Díaz
Cody Gakpo
Mohamed Salah
Dominik Szoboszlai
Curtis Jones
Alexis Mac Allister
Ryan Gravenberch
Andrew Robertson
Joe Gomez
Virgil van Dijk
Ibrahima Konaté
Trent Alexander-Arnold
Alisson
Liam Delap
George Hirst
Jack Clarke
Sammie Szmodics
Chiedozie Ogbene
Wes Burns
Omari Hutchinson
Kalvin Phillips
Jack Taylor
Sam Morsy
Massimo Luongo
Leif Davis
Jacob Greaves
Dara O'Shea
Axel Tuanzebe
Arijanet Muric
Ollie Watkins
Emi Buendía
Jacob Ramsey
Leon Bailey
Jaden Philogene Bidace
Morgan Rogers
Jhon Durán
Youri Tielemans
Ross Barkley
Amadou Onana
Lucas Digne
Ian Maatsen
Pau Torres
Diego Carlos
Ezri Konsa
Emiliano Martínez
Joshua Zirkzee
Casemiro
Marcus Rashford
Rasmus Højlund
Alejandro Garnacho
Bruno Fernandes
Manuel Ugarte Ribeiro
Christian Eriksen
Kobbie Mainoo
Mason Mount
Amad Diallo
Diogo Dalot
Lisandro Martínez
Matthijs de Ligt
Noussair Mazraoui
André Onana
Dominic Solanke
Timo Werner
Lucas Bergvall
Brennan Johnson
Mikey Moore
James Maddison
Pape Matar Sarr
Rodrigo Bentancur
Dejan Kulusevski
Destiny Udogie
Djed Spence
Micky van de Ven
Radu Drăgușin
Cristian Romero
Pedro Porro
Guglielmo Vicario
Evanilson
Enes Ünal
Dango Ouattara
Justin Kluivert
Antoine Semenyo
Luis Sinisterra
Marcus Tavernier
Alex Scott
Ryan Christie
Lewis Cook
Milos Kerkez
Marcos Senesi
Illia Zabarnyi
Adam Smith
Kepa Arrizabalaga
Tyler Dibling
Cameron Archer
Ryan Fraser
Joe Aribo
Maxwel Cornet
Ben Brereton
Mateus Fernandes
Adam Lallana
Lesley Ugochukwu
Ross Stewart
Flynn Downes
Charlie Taylor
Jan Bednarek
Taylor Harwood-Bellis
Yukinari Sugawara
Aaron Ramsdale
Eddie Nketiah
Eberechi Eze
Ismaila Sarr
Tyrick Mitchell
Jean-Philippe Mateta
Jefferson Lerma
Adam Wharton
Will Hughes
Daniel Muñoz
Nathaniel Clyne
Trevoh Chalobah
Daichi Kamada
Marc Guéhi
Maxence Lacroix
Dean Henderson
Diogo Jota
Cody Gakpo
Mohamed Salah
Luis Díaz
Curtis Jones
Wataru Endo
Alexis Mac Allister
Dominik Szoboszlai
Ryan Gravenberch
Kostas Tsimikas
Andrew Robertson
Virgil van Dijk
Ibrahima Konaté
Trent Alexander-Arnold
Alisson
Vitezslav Jaros
Erling Haaland
Jack Grealish
Jeremy Doku
İlkay Gündoğan
Matheus Nunes
Phil Foden
John Stones
Bernardo Silva
Mateo Kovačić
Joško Gvardiol
Rúben Dias
Manuel Akanji
Kyle Walker
Rico Lewis
Ederson
Raúl Jiménez
Rodrigo Muniz
Adama Traoré
Saša Lukić
Sander Berge
Tom Cairney
Andreas Pereira
Emile Smith Rowe
Antonee Robinson
Calvin Bassey
Joachim Andersen
Kenny Tete
Timothy Castagne
Alex Iwobi
Reiss Nelson
Bernd Leno
Kevin Schade
Fabio Carvalho
Keane Lewis-Potter
Bryan Mbeumo
Mikkel Damsgaard
Yunus Emre Konak
Christian Nørgaard
Yehor Yarmoliuk
Vitaly Janelt
Kristoffer Ajer
Mads Roerslev
Ethan Pinnock
Nathan Collins
Sepp van den Berg
Mark Flekken
Jørgen Strand Larsen
Matheus Cunha
João Gomes
Jean-Ricner Bellegarde
Mario Lemina
Carlos Forbs
Gonçalo Guedes
André
Hwang Hee-chan
Rayan Aït-Nouri
Toti Gomes
Craig Dawson
Nélson Semedo
Sam Johnstone
Michail Antonio
Carlos Soler
Mohammed Kudus
Luis Guilherme
Lucas Paquetá
Crysencio Summerville
Tomáš Souček
Jarrod Bowen
Guido Rodríguez
Edson Álvarez
Emerson Palmieri
Aaron Cresswell
Max Kilman
Jean-Clair Todibo
Aaron Wan-Bissaka
Alphonse Areola
Liam Delap
George Hirst
Jack Clarke
Sammie Szmodics
Wes Burns
Chiedozie Ogbene
Omari Hutchinson
Conor Chaplin
Kalvin Phillips
Jack Taylor
Sam Morsy
Leif Davis
Jacob Greaves
Dara O'Shea
Ben Johnson
Arijanet Muric
Gabriel Jesus
Leandro Trossard
Kai Havertz
Raheem Sterling
Gabriel Martinelli
Declan Rice
Jorginho
Mikel Merino
Bukayo Saka
Riccardo Calafiori
Jakub Kiwior
Gabriel Magalhães
William Saliba
Thomas Partey
Takehiro Tomiyasu
David Raya
Ross Stewart
Cameron Archer
Mateus Fernandes
Adam Armstrong
Flynn Downes
Joe Aribo
Tyler Dibling
Ryan Manning
Paul Onuachu
Kyle Walker-Peters
Jan Bednarek
Taylor Harwood-Bellis
Yukinari Sugawara
Charlie Taylor
Aaron Ramsdale
Jamie Vardy
Odsonne Édouard
Stephy Mavididi
Abdul Fatawu Issahaku
Facundo Buonanotte
Bobby Reid
Jordan Ayew
Boubakary Soumaré
Oliver Skipp
Wilfred Ndidi
Victor Bernth Kristiansen
Caleb Okoli
Wout Faes
James Justin
Mads Hermansen
Evanilson
David Brooks
Marcus Tavernier
Antoine Semenyo
Justin Kluivert
Dango Ouattara
Ryan Christie
Enes Ünal
Lewis Cook
Milos Kerkez
Luis Sinisterra
Marcos Senesi
Illia Zabarnyi
Adam Smith
Alex Scott
Kepa Arrizabalaga
Dominic Calvert-Lewin
Iliman Ndiaye
Jack Harrison
Tim Iroegbunam
Dwight McNeil
Orel Mangala
Idrissa Gana Gueye
Abdoulaye Doucouré
Ashley Young
Michael Keane
James Tarkowski
James Garner
Jordan Pickford
Anthony Gordon
Harvey Barnes
Miguel Almirón
Jacob Murphy
Joe Willock
Joelinton
Bruno Guimarães
Sandro Tonali
Sean Longstaff
Lewis Hall
Dan Burn
Fabian Schär
Kieran Trippier
Valentino Livramento
Nick Pope
Ollie Watkins
Jaden Philogene Bidace
Leon Bailey
Jhon Durán
Morgan Rogers
Youri Tielemans
Ross Barkley
Lucas Digne
Ian Maatsen
Pau Torres
Ezri Konsa
Diego Carlos
Matty Cash
Emiliano Martínez
Rasmus Højlund
Joshua Zirkzee
Marcus Rashford
Antony
Alejandro Garnacho
Bruno Fernandes
Christian Eriksen
Kobbie Mainoo
Casemiro
Diogo Dalot
Jonny Evans
Harry Maguire
Matthijs de Ligt
Noussair Mazraoui
Victor Lindelöf
André Onana
Nicolas Jackson
Christopher Nkunku
Jadon Sancho
Mykhailo Mudryk
Noni Madueke
Pedro Neto
Cole Palmer
Enzo Fernández
João Félix
Moisés Caicedo
Marc Cucurella
Levi Colwill
Tosin Adarabioyo
Wesley Fofana
Malo Gusto
Robert Sánchez
Chris Wood
Anthony Elanga
Elliot Anderson
Jota Silva
Callum Hudson-Odoi
Morato
Morgan Gibbs-White
Nicolás Domínguez
James Ward-Prowse
Ryan Yates
Álex Moreno
Neco Williams
Murillo
Nikola Milenković
Ola Aina
Matz Sels
Danny Welbeck
Kaoru Mitoma
Yankuba Minteh
Brajan Gruda
Georginio Rutter
Julio Enciso
Jack Hinshelwood
Carlos Baleba
Mats Wieffer
Ferdi Kadioglu
Pervis Estupiñán
Lewis Dunk
Adam Webster
Igor
Joël Veltman
Bart Verbruggen
Dominic Solanke
Timo Werner
Pape Matar Sarr
Brennan Johnson
James Maddison
Mikey Moore
Rodrigo Bentancur
Yves Bissouma
Dejan Kulusevski
Destiny Udogie
Micky van de Ven
Cristian Romero
Pedro Porro
Guglielmo Vicario
Dominic Solanke
Richarlison
Son Heung-min
Timo Werner
Brennan Johnson
James Maddison
Pape Matar Sarr
Yves Bissouma
Rodrigo Bentancur
Dejan Kulusevski
Destiny Udogie
Archie Gray
Micky van de Ven
Cristian Romero
Pedro Porro
Guglielmo Vicario
Michail Antonio
Crysencio Summerville
Mohammed Kudus
Lucas Paquetá
Edson Álvarez
Tomáš Souček
Carlos Soler
Jarrod Bowen
Guido Rodríguez
Konstantinos Mavropanos
Emerson Palmieri
Max Kilman
Jean-Clair Todibo
Aaron Wan-Bissaka
Alphonse Areola
Cameron Archer
Paul Onuachu
Ryan Manning
Charlie Taylor
Tyler Dibling
Kamaldeen Sulemana
Mateus Fernandes
William Smallbone
Flynn Downes
Joe Aribo
Kyle Walker-Peters
Jan Bednarek
Taylor Harwood-Bellis
Yukinari Sugawara
Ryan Fraser
Aaron Ramsdale
Jamie Vardy
Stephy Mavididi
Bobby Reid
Facundo Buonanotte
Bilal El Khannouss
Jordan Ayew
Oliver Skipp
Harry Winks
Wilfred Ndidi
Victor Bernth Kristiansen
Abdul Fatawu Issahaku
Caleb Okoli
Wout Faes
James Justin
Mads Hermansen
Liam Delap
George Hirst
Jack Clarke
Sammie Szmodics
Wes Burns
Conor Chaplin
Omari Hutchinson
Kalvin Phillips
Jack Taylor
Sam Morsy
Leif Davis
Cameron Burgess
Luke Woolfenden
Dara O'Shea
Harry Clarke
Arijanet Muric
Dominic Calvert-Lewin
Iliman Ndiaye
Orel Mangala
Jack Harrison
Dwight McNeil
Idrissa Gana Gueye
Abdoulaye Doucouré
Vitaliy Mykolenko
Michael Keane
James Tarkowski
Ashley Young
Jordan Pickford
Alexander Isak
Anthony Gordon
Sean Longstaff
Jacob Murphy
Harvey Barnes
Joelinton
Bruno Guimarães
Miguel Almirón
Sandro Tonali
Joe Willock
Lewis Hall
William Osula
Dan Burn
Fabian Schär
Valentino Livramento
Nick Pope
Danny Welbeck
Jan Paul van Hecke
Evan Ferguson
Kaoru Mitoma
Yasin Ayari
Julio Enciso
Jack Hinshelwood
Carlos Baleba
Mats Wieffer
Georginio Rutter
Pervis Estupiñán
Ferdi Kadioglu
Igor
Lewis Dunk
Joël Veltman
Bart Verbruggen
Raúl Jiménez
Alex Iwobi
Adama Traoré
Reiss Nelson
Emile Smith Rowe
Tom Cairney
Sander Berge
Harry Wilson
Andreas Pereira
Issa Diop
Antonee Robinson
Calvin Bassey
Joachim Andersen
Kenny Tete
Bernd Leno
Ollie Watkins
Jhon Durán
Jacob Ramsey
Emi Buendía
Leon Bailey
Jaden Philogene Bidace
Morgan Rogers
John McGinn
Youri Tielemans
Amadou Onana
Ross Barkley
Lucas Digne
Pau Torres
Diego Carlos
Matty Cash
Emiliano Martínez
Rasmus Højlund
Joshua Zirkzee
Alejandro Garnacho
Noussair Mazraoui
Marcus Rashford
Bruno Fernandes
Casemiro
Manuel Ugarte Ribeiro
Christian Eriksen
Lisandro Martínez
Jonny Evans
Victor Lindelöf
Matthijs de Ligt
Diogo Dalot
André Onana
Kevin Schade
Fabio Carvalho
Keane Lewis-Potter
Yoane Wissa
Mikkel Damsgaard
Bryan Mbeumo
Vitaly Janelt
Yehor Yarmoliuk
Christian Nørgaard
Kristoffer Ajer
Ethan Pinnock
Nathan Collins
Sepp van den Berg
Mads Roerslev
Mark Flekken
Evanilson
Enes Ünal
Antoine Semenyo
Dango Ouattara
Luis Sinisterra
Marcus Tavernier
Ryan Christie
Lewis Cook
Alex Scott
Justin Kluivert
Milos Kerkez
Marcos Senesi
Illia Zabarnyi
Julian Araujo
Adam Smith
Kepa Arrizabalaga
Kai Havertz
Leandro Trossard
Gabriel Martinelli
Raheem Sterling
Jakub Kiwior
Gabriel Jesus
Mikel Merino
Ethan Nwaneri
Declan Rice
Thomas Partey
Riccardo Calafiori
Gabriel Magalhães
William Saliba
Ben White
David Raya
Matheus Cunha
Carlos Forbs
Jørgen Strand Larsen
Gonçalo Guedes
Mario Lemina
André
Tommy Doyle
João Gomes
Jean-Ricner Bellegarde
Rayan Aït-Nouri
Nélson Semedo
Toti Gomes
Craig Dawson
Santiago Bueno
José Sá
Erling Haaland
Jeremy Doku
Phil Foden
Bernardo Silva
İlkay Gündoğan
Sávio
Jack Grealish
Mateo Kovačić
Matheus Nunes
Joško Gvardiol
Rúben Dias
John Stones
Rico Lewis
Ederson
Diogo Jota
Darwin Núñez
Cody Gakpo
Luis Díaz
Mohamed Salah
Dominik Szoboszlai
Curtis Jones
Alexis Mac Allister
Ryan Gravenberch
Andrew Robertson
Virgil van Dijk
Ibrahima Konaté
Trent Alexander-Arnold
Joe Gomez
Caoimhín Kelleher
Nicolas Jackson
Jadon Sancho
Pedro Neto
Noni Madueke
Christopher Nkunku
Cole Palmer
Roméo Lavia
Enzo Fernández
Moisés Caicedo
Malo Gusto
Levi Colwill
Tosin Adarabioyo
Benoît Badiashile
Reece James
Renato Veiga
Robert Sánchez
Chris Wood
Taiwo Awoniyi
Callum Hudson-Odoi
Ramón Sosa
Anthony Elanga
Jota Silva
Elliot Anderson
Neco Williams
Nicolás Domínguez
Ryan Yates
Álex Moreno
Morato
Murillo
Nikola Milenković
Ola Aina
Matz Sels
Eddie Nketiah
Jean-Philippe Mateta
Eberechi Eze
Tyrick Mitchell
Jeffrey Schlupp
Daniel Muñoz
Daichi Kamada
Asher Agbinone
Will Hughes
Ismaila Sarr
Jefferson Lerma
Marc Guéhi
Maxence Lacroix
Trevoh Chalobah
Dean Henderson
Jamie Vardy
Stephy Mavididi
Jordan Ayew
Abdul Fatawu Issahaku
Facundo Buonanotte
Harry Winks
Wilfred Ndidi
Boubakary Soumaré
James Justin
Caleb Okoli
Wout Faes
Ricardo Pereira
Bilal El Khannouss
Mads Hermansen
Chris Wood
Taiwo Awoniyi
Callum Hudson-Odoi
Ramón Sosa
Anthony Elanga
Jota Silva
Elliot Anderson
Neco Williams
Nicolás Domínguez
Ryan Yates
Álex Moreno
Morato
Murillo
Nikola Milenković
Ola Aina
Matz Sels
Yoane Wissa
Keane Lewis-Potter
Fabio Carvalho
Bryan Mbeumo
Mikkel Damsgaard
Kevin Schade
Vitaly Janelt
Christian Nørgaard
Mathias Jensen
Sepp van den Berg
Ethan Pinnock
Nathan Collins
Mads Roerslev
Mark Flekken
George Hirst
Liam Delap
Sammie Szmodics
Jack Clarke
Chiedozie Ogbene
Wes Burns
Conor Chaplin
Luke Woolfenden
Jens Cajuste
Conor Townsend
Kalvin Phillips
Leif Davis
Cameron Burgess
Dara O'Shea
Harry Clarke
Arijanet Muric
Danny Welbeck
Evan Ferguson
Georginio Rutter
Tariq Lamptey
Kaoru Mitoma
Julio Enciso
Yasin Ayari
Carlos Baleba
Mats Wieffer
Ferdi Kadioglu
Brajan Gruda
Pervis Estupiñán
Igor
Jan Paul van Hecke
Joël Veltman
Bart Verbruggen
Jørgen Strand Larsen
André
Matheus Cunha
João Gomes
Gonçalo Guedes
Mario Lemina
Pablo Sarabia
Tommy Doyle
Rayan Aït-Nouri
Nélson Semedo
Toti Gomes
Carlos Forbs
Rodrigo Gomes
Craig Dawson
Santiago Bueno
José Sá
Erling Haaland
Matheus Nunes
İlkay Gündoğan
Bernardo Silva
Phil Foden
Sávio
Mateo Kovačić
Joško Gvardiol
Rúben Dias
Manuel Akanji
Rico Lewis
John Stones
Ederson
Cameron Archer
Paul Onuachu
Mateus Fernandes
Adam Lallana
Joe Aribo
Flynn Downes
Kamaldeen Sulemana
Tyler Dibling
Adam Armstrong
Ryan Manning
James Bree
Jack Stephens
Jan Bednarek
Taylor Harwood-Bellis
Kyle Walker-Peters
Aaron Ramsdale
Ollie Watkins
Boubacar Kamara
Morgan Rogers
Jhon Durán
Jacob Ramsey
Youri Tielemans
Amadou Onana
Ross Barkley
John McGinn
Leon Bailey
Lucas Digne
Ian Maatsen
Pau Torres
Ezri Konsa
Matty Cash
Emiliano Martínez
Enes Ünal
Evanilson
Antoine Semenyo
Dango Ouattara
Justin Kluivert
Marcus Tavernier
Lewis Cook
Ryan Christie
Tyler Adams
Milos Kerkez
David Brooks
Marcos Senesi
Illia Zabarnyi
Julian Araujo
Adam Smith
Mark Travers
Dominic Calvert-Lewin
Beto
Iliman Ndiaye
Jack Harrison
Jesper Lindstrøm
Dwight McNeil
Jarrad Branthwaite
Idrissa Gana Gueye
Abdoulaye Doucouré
Orel Mangala
Vitaliy Mykolenko
Michael Keane
James Tarkowski
Ashley Young
Jordan Pickford
Raúl Jiménez
Rodrigo Muniz
Alex Iwobi
Jorge Cuenca
Adama Traoré
Reiss Nelson
Emile Smith Rowe
Harrison Reed
Sander Berge
Andreas Pereira
Harry Wilson
Antonee Robinson
Calvin Bassey
Issa Diop
Kenny Tete
Bernd Leno
Nicolas Jackson
Christopher Nkunku
Pedro Neto
Noni Madueke
Mykhailo Mudryk
Cole Palmer
Roméo Lavia
Enzo Fernández
Moisés Caicedo
Reece James
Levi Colwill
Wesley Fofana
Malo Gusto
Marc Cucurella
Robert Sánchez
Alexander Isak
Harvey Barnes
Joe Willock
Miguel Almirón
Jacob Murphy
Joelinton
William Osula
Bruno Guimarães
Sandro Tonali
Sean Longstaff
Lewis Hall
Lloyd Kelly
Dan Burn
Fabian Schär
Valentino Livramento
Nick Pope
Michail Antonio
Danny Ings
Carlos Soler
Crysencio Summerville
Jarrod Bowen
Lucas Paquetá
Tomáš Souček
Guido Rodríguez
Aaron Cresswell
Edson Álvarez
Emerson Palmieri
Max Kilman
Konstantinos Mavropanos
Jean-Clair Todibo
Aaron Wan-Bissaka
Łukasz Fabiański
Rasmus Højlund
Alejandro Garnacho
Marcus Rashford
Amad Diallo
Bruno Fernandes
Casemiro
Christian Eriksen
Joshua Zirkzee
Noussair Mazraoui
Victor Lindelöf
Lisandro Martínez
Matthijs de Ligt
Diogo Dalot
André Onana
Jean-Philippe Mateta
Eberechi Eze
Ismaila Sarr
Eddie Nketiah
Jefferson Lerma
Will Hughes
Adam Wharton
Daichi Kamada
Tyrick Mitchell
Daniel Muñoz
Marc Guéhi
Maxence Lacroix
Trevoh Chalobah
Dean Henderson
Dominic Solanke
Mikey Moore
Timo Werner
Brennan Johnson
James Maddison
Richarlison
Yves Bissouma
Rodrigo Bentancur
Dejan Kulusevski
Pape Matar Sarr
Destiny Udogie
Micky van de Ven
Cristian Romero
Pedro Porro
Guglielmo Vicario
Leandro Trossard
Kai Havertz
Gabriel Martinelli
Ethan Nwaneri
Mikel Merino
Declan Rice
Bukayo Saka
Gabriel Jesus
Jurriën Timber
Myles Lewis-Skelly
Gabriel Magalhães
Jakub Kiwior
Ben White
Thomas Partey
David Raya
Darwin Núñez
Luis Díaz
Cody Gakpo
Mohamed Salah
Curtis Jones
Wataru Endo
Alexis Mac Allister
Dominik Szoboszlai
Ryan Gravenberch
Andrew Robertson
Kostas Tsimikas
Virgil van Dijk
Ibrahima Konaté
Trent Alexander-Arnold
Caoimhín Kelleher
Alexander Isak
Joelinton
Anthony Gordon
Harvey Barnes
Joe Willock
Sandro Tonali
Bruno Guimarães
Lloyd Kelly
Sean Longstaff
Lewis Hall
Dan Burn
Fabian Schär
Valentino Livramento
Nick Pope
Leandro Trossard
Gabriel Jesus
Kai Havertz
Gabriel Martinelli
Ethan Nwaneri
Mikel Merino
Oleksandr Zinchenko
Declan Rice
Bukayo Saka
Jurriën Timber
Ben White
Gabriel Magalhães
William Saliba
Thomas Partey
Jorginho
David Raya
Cameron Archer
Paul Onuachu
Mateus Fernandes
Lesley Ugochukwu
Adam Lallana
Joe Aribo
Flynn Downes
Adam Armstrong
Ryan Manning
Tyler Dibling
Jack Stephens
Yukinari Sugawara
Jan Bednarek
Taylor Harwood-Bellis
Kyle Walker-Peters
Aaron Ramsdale
Dominic Calvert-Lewin
Beto
Iliman Ndiaye
Jack Harrison
Jesper Lindstrøm
Jarrad Branthwaite
Dwight McNeil
Orel Mangala
Idrissa Gana Gueye
Vitaliy Mykolenko
Michael Keane
James Tarkowski
Ashley Young
Jordan Pickford
Darwin Núñez
Wataru Endo
Cody Gakpo
Mohamed Salah
Conor Bradley
Dominik Szoboszlai
Luis Díaz
Alexis Mac Allister
Curtis Jones
Ryan Gravenberch
Kostas Tsimikas
Virgil van Dijk
Ibrahima Konaté
Joe Gomez
Trent Alexander-Arnold
Caoimhín Kelleher
Danny Welbeck
Georginio Rutter
Kaoru Mitoma
Simon Adingra
Yasin Ayari
Mats Wieffer
Jack Hinshelwood
Evan Ferguson
Ferdi Kadioglu
Jakub Moder
Pervis Estupiñán
Igor
Jan Paul van Hecke
Joël Veltman
Brajan Gruda
Bart Verbruggen
Chris Wood
Taiwo Awoniyi
Callum Hudson-Odoi
Ramón Sosa
Anthony Elanga
Jota Silva
Morgan Gibbs-White
Elliot Anderson
Nicolás Domínguez
Ryan Yates
Álex Moreno
Murillo
Nikola Milenković
Ola Aina
Eric da Silva Moreira
Matz Sels
Jarrod Bowen
Crysencio Summerville
Michail Antonio
Lucas Paquetá
Edson Álvarez
Guido Rodríguez
Carlos Soler
Emerson Palmieri
Andy Irving
Aaron Wan-Bissaka
Max Kilman
Jean-Clair Todibo
Konstantinos Mavropanos
Łukasz Fabiański
Liam Delap
George Hirst
Sammie Szmodics
Jack Clarke
Omari Hutchinson
Wes Burns
Conor Chaplin
Jens Cajuste
Kalvin Phillips
Sam Morsy
Leif Davis
Cameron Burgess
Dara O'Shea
Ben Johnson
Arijanet Muric
Jamie Vardy
Stephy Mavididi
Kasey McAteer
Abdul Fatawu Issahaku
Facundo Buonanotte
Harry Winks
Wilfred Ndidi
Boubakary Soumaré
Victor Bernth Kristiansen
Jordan Ayew
Jannik Vestergaard
Wout Faes
Ricardo Pereira
Bilal El Khannouss
Mads Hermansen
Evanilson
Enes Ünal
Marcus Tavernier
Dean Huijsen
Antoine Semenyo
Justin Kluivert
David Brooks
Ryan Christie
Tyler Adams
Lewis Cook
Milos Kerkez
Marcos Senesi
Illia Zabarnyi
Adam Smith
Mark Travers
Erling Haaland
Matheus Nunes
İlkay Gündoğan
Jeremy Doku
Bernardo Silva
Phil Foden
Mateo Kovačić
Joško Gvardiol
Nathan Aké
Rico Lewis
Manuel Akanji
Kyle Walker
Ederson
Jørgen Strand Larsen
Matheus Cunha
Pablo Sarabia
Gonçalo Guedes
João Gomes
Tommy Doyle
Mario Lemina
Rayan Aït-Nouri
Nélson Semedo
Toti Gomes
Jean-Ricner Bellegarde
Craig Dawson
Santiago Bueno
José Sá
Jean-Philippe Mateta
Eddie Nketiah
Nathaniel Clyne
Ismaila Sarr
Jeffrey Schlupp
Daichi Kamada
Will Hughes
Cheick Doucouré
Tyrick Mitchell
Daniel Muñoz
Marc Guéhi
Maxence Lacroix
Trevoh Chalobah
Dean Henderson
Dominic Solanke
Son Heung-min
Richarlison
James Maddison
Brennan Johnson
Pape Matar Sarr
Rodrigo Bentancur
Yves Bissouma
Dejan Kulusevski
Destiny Udogie
Archie Gray
Radu Drăgușin
Cristian Romero
Ben Davies
Pedro Porro
Guglielmo Vicario
Ollie Watkins
Jacob Ramsey
Jaden Philogene Bidace
John McGinn
Leon Bailey
Morgan Rogers
Jhon Durán
Youri Tielemans
Boubacar Kamara
Amadou Onana
Lucas Digne
Pau Torres
Ezri Konsa
Matty Cash
Diego Carlos
Emiliano Martínez
Rasmus Højlund
Joshua Zirkzee
Marcus Rashford
Amad Diallo
Alejandro Garnacho
Bruno Fernandes
Manuel Ugarte Ribeiro
Victor Lindelöf
Casemiro
Noussair Mazraoui
Lisandro Martínez
Matthijs de Ligt
Diogo Dalot
André Onana
Nicolas Jackson
Pedro Neto
Noni Madueke
Mykhailo Mudryk
Cole Palmer
Roméo Lavia
Enzo Fernández
Moisés Caicedo
Reece James
Levi Colwill
Wesley Fofana
Malo Gusto
Marc Cucurella
Robert Sánchez
Raúl Jiménez
Rodrigo Muniz
Reiss Nelson
Harry Wilson
Alex Iwobi
Emile Smith Rowe
Tom Cairney
Sander Berge
Andreas Pereira
Adama Traoré
Antonee Robinson
Calvin Bassey
Joachim Andersen
Kenny Tete
Timothy Castagne
Bernd Leno
Yoane Wissa
Kevin Schade
Keane Lewis-Potter
Fabio Carvalho
Bryan Mbeumo
Ben Mee
Mikkel Damsgaard
Mathias Jensen
Vitaly Janelt
Yehor Yarmoliuk
Christian Nørgaard
Sepp van den Berg
Ethan Pinnock
Nathan Collins
Mads Roerslev
Mark Flekken
Yoane Wissa
Mikkel Damsgaard
Yunus Emre Konak
Bryan Mbeumo
Fabio Carvalho
Vitaly Janelt
Christian Nørgaard
Kevin Schade
Mathias Jensen
Yehor Yarmoliuk
Keane Lewis-Potter
Ethan Pinnock
Nathan Collins
Sepp van den Berg
Mark Flekken
Evanilson
Justin Kluivert
David Brooks
